Price,District,City,Town,Type,EnergyCertificate,Floor,Lift,Parking,HasParking,ConstructionYear,TotalArea,GrossArea,PublishDate,Garage,Elevator,ElectricCarsCharging,TotalRooms,NumberOfBedrooms,NumberOfWC,ConservationStatus,LivingArea,LotSize,BuiltArea,NumberOfBathrooms
195000.0,Aveiro,Mealhada,"Mealhada, Ventosa do Bairro e Antes",Apartment,D,1st Floor,True,1.0,True,2006.0,121.0,214.0,,,,,3.0,,,,104.0,,,2.0
240000.0,Setúbal,Montijo,Pegões,House,C,,False,2.0,True,2006.0,424.0,,,,,,2.0,,,,78.0,,,1.0
150000.0,Lisboa,Sintra,Rio de Mouro,Apartment,D,,,0.0,,1992.0,68.0,,2024-02-21 15:54:35.207,False,False,False,3.0,2.0,,Used,57.0,246.0,68.31,1.0
11000.0,Faro,Loulé,Quarteira,Apartment,NC,2nd Floor,True,1.0,True,2000.0,73.0,80.0,,,,,1.0,,,,17.0,,,1.0
345000.0,Porto,Gondomar,"Gondomar (São Cosme), Valbom e Jovim",House,E,,False,2.0,True,1976.0,270.0,,,,,,5.0,,,,210.0,,,3.0
368560.64,Lisboa,Sintra,Colares,Apartment,NC,1st Floor,True,1.0,True,,37.0,,,,,,0.0,,,,37.0,,,1.0
90000.0,Coimbra,Pampilhosa da Serra,Pessegueiro,House,E,,,0.0,,1951.0,103.0,,,False,False,False,5.0,4.0,1.0,Good condition,103.0,190.0,191.0,2.0
399500.0,Aveiro,Aveiro,Glória e Vera Cruz,Apartment,D,1st Floor,True,2.0,True,1983.0,270.0,225.0,,,,,5.0,,,,137.0,,,2.0
249000.0,Porto,Porto,Paranhos,Apartment,C,,,0.0,,1982.0,84.0,,2024-09-20 17:06:27.517,False,False,False,,3.0,0.0,,84.0,,,1.0
70000.0,Braga,Guimarães,Selho São Lourenço e Gominhães,Land,NC,,False,0.0,False,,500.0,,,,,,,,,,240.0,,,0.0
440000.0,Lisboa,Lisboa,Campo de Ourique,Apartment,D,,,0.0,,1961.0,65.0,,,False,False,False,3.0,2.0,0.0,,60.0,,,1.0
145000.0,Porto,Vila Nova de Gaia,Arcozelo,Apartment,C,1st Floor,False,1.0,True,1986.0,84.0,,,,,,2.0,,,,60.0,,,1.0
349000.0,Braga,Vila Nova de Famalicão,Vila Nova de Famalicão e Calendário,Apartment,C,,,0.0,,2011.0,182.0,,2024-09-11 16:39:31.137,True,True,False,,3.0,1.0,,182.0,,246.8,3.0
220000.0,Faro,Tavira,Luz de Tavira e Santo Estêvão,House,F,,False,3.0,True,2001.0,334.0,210.0,,,,,3.0,,,,210.0,,,2.0
195000.0,Santarém,Tomar,Tomar (São João Baptista) e Santa Maria dos Olivais,Investment,C,,,0.0,,1995.0,121.0,,,False,False,False,,,0.0,,121.0,1400.0,224.9,0.0
325000.0,Porto,Lousada,"Silvares, Pias, Nogueira e Alvarenga",Apartment,NC,1st Floor,True,1.0,True,,178.0,,,,,,3.0,,,,178.0,,,3.0
70000.0,Aveiro,Anadia,Arcos e Mogofores,House,C,,False,0.0,False,1921.0,174.0,,,,,,3.0,,,,130.0,,,2.0
7500.0,Porto,Penafiel,São Martinho Recezinhos,Land,NC,,False,0.0,False,,3500.0,3500.0,,,,,,,,,,,,0.0
285000.0,Santarém,Santarém,"Santarém (Marvila), Santa Iria da Ribeira de Santarém, Santarém (São Salvador) e Santarém (São Nicolau)",House,D,,False,0.0,False,1984.0,82.0,165.0,,,,,3.0,,,,165.0,,,3.0
31000.0,Portalegre,Fronteira,Fronteira,House,NC,,False,0.0,False,1950.0,104.0,67.0,,,,,3.0,,,,60.0,,,0.0
285000.0,Lisboa,Cascais,São Domingos de Rana,Land,NC,,,0.0,,,376.0,,,False,False,False,,,0.0,,376.0,376.0,330.0,0.0
235000.0,Lisboa,Lisboa,Santa Maria Maior,Store,D,Ground Floor,False,0.0,False,1950.0,48.0,64.0,,,,,1.0,,,,45.0,,,1.0
24900.0,Castelo Branco,Belmonte,Belmonte e Colmeal da Torre,Land,NC,,False,0.0,False,1996.0,2200.0,,,,,,0.0,,,,2200.0,,,0.0
200000.0,Lisboa,Sintra,Rio de Mouro,Apartment,D,5th Floor,True,0.0,False,2000.0,112.0,,,,,,3.0,,,,110.0,,,2.0
589000.0,Setúbal,Sesimbra,Castelo (Sesimbra),House,D,,False,2.0,True,2003.0,1298.0,159.0,,,,,3.0,,,,126.0,,,4.0
345000.0,Lisboa,Arruda dos Vinhos,Arruda dos Vinhos,Apartment,NC,2nd Floor,True,1.0,True,,90.0,,,,,,2.0,,,,76.0,,,2.0
169900.0,Setúbal,Palmela,Quinta do Anjo,Apartment,E,3rd Floor,False,1.0,True,1992.0,95.0,95.0,,,,,3.0,,,,90.0,,,2.0
480000.0,Braga,Guimarães,Candoso São Tiago e Mascotelos,Warehouse,NC,,False,3.0,True,,120.0,,,,,,,,,,514.0,,,2.0
1300000.0,Lisboa,Lisboa,Alcântara,Apartment,NC,,,0.0,,,168.0,,2024-09-09 16:26:46.573,True,True,True,5.0,3.0,,New,157.0,,,2.0
419000.0,Lisboa,Oeiras,Porto Salvo,Apartment,C,4th Floor,True,1.0,True,2009.0,340.0,135.0,,,,,3.0,,,,94.0,,,2.0
75000.0,Portalegre,Avis,Figueira e Barros,House,E,Ground Floor,False,3.0,True,1973.0,520.0,180.0,,,,,3.0,,,,155.0,,,1.0
202000.0,Santarém,Benavente,Samora Correia,Apartment,C,,,0.0,,2007.0,97.0,,2024-10-14 15:15:31.740,False,True,False,3.0,2.0,0.0,Good condition,97.0,,,2.0
160000.0,Lisboa,Sintra,Rio de Mouro,Apartment,D,1st Floor,False,0.0,False,2001.0,51.0,,,,,,1.0,,,,51.0,,,2.0
17500.0,Leiria,Leiria,Coimbrão,Land,NC,,False,0.0,False,,6000.0,,,,,,,,,,,,,0.0
420000.0,Lisboa,Cascais,Cascais e Estoril,Apartment,F,1st Floor,False,1.0,True,1987.0,0.0,0.0,,,,,2.0,,,,77.0,,,1.0
670000.0,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Apartment,NC,5th Floor,True,2.0,True,,86.0,244.0,,,,,2.0,,,,86.0,,,2.0
1300000.0,Lisboa,Lisboa,Santo António,Apartment,B,,,0.0,,2022.0,136.0,,,False,True,False,3.0,2.0,0.0,New,136.0,,,2.0
890000.0,Lisboa,Lisboa,Santa Maria Maior,Apartment,B,1st Floor,True,0.0,False,2015.0,86.0,,,,,,2.0,,,,70.0,,,3.0
35000.0,Viana do Castelo,Valença,Gandra e Taião,Land,NC,,False,0.0,False,,653.0,,,,,,,,,,,,,0.0
550000.0,Setúbal,Montijo,Montijo e Afonsoeiro,Duplex,B,,,0.0,,2022.0,158.0,,2024-10-11 08:16:28.113,True,True,True,,5.0,0.0,,158.0,,,4.0
750000.0,Lisboa,Lisboa,Alvalade,Apartment,D,,,0.0,,1986.0,153.0,,2024-08-02 16:35:56.057,False,True,False,4.0,3.0,0.0,Good condition,118.0,352.0,153.5,2.0
35000.0,Castelo Branco,Sertã,"Cernache do Bonjardim, Nesperal e Palhais",Land,NC,,False,0.0,False,,470.0,,,,,,,,,,,,,0.0
570000.0,Lisboa,Lisboa,Avenidas Novas,Apartment,NC,3rd Floor,True,1.0,True,,58.0,,,,,,1.0,,,,45.0,,,1.0
198000.0,Faro,Lagoa (Algarve),Estômbar e Parchal,Apartment,D,2nd Floor,False,0.0,False,2001.0,93.0,,,,,,2.0,,,,93.0,,,1.0
255000.0,Braga,Guimarães,Azurém,Apartment,A+,2nd Floor,True,1.0,True,2023.0,143.0,,,,,,2.0,,,,112.0,,,6.0
680000.0,Porto,Vila Nova de Gaia,Canidelo,Apartment,NC,,,1.0,,,114.0,,2024-09-17 16:39:35.840,False,True,True,,3.0,1.0,,114.0,,,3.0
307000.0,Lisboa,Sintra,Massamá e Monte Abraão,Apartment,C,5th Floor,True,0.0,False,1994.0,140.0,,,,,,3.0,,,,135.0,,,2.0
127500.0,Setúbal,Seixal,Amora,Land,NC,,False,0.0,False,,394.0,252.0,,,,,,,,,,,,0.0
650000.0,Lisboa,Odivelas,Pontinha e Famões,House,A,,False,3.0,True,2022.0,296.0,,,,,,4.0,,,,255.0,,,4.0
157500.0,Porto,Gondomar,Rio Tinto,Apartment,E,4th Floor,True,0.0,False,1995.0,91.0,91.0,,,,,3.0,,,,90.0,,,2.0
45000.0,Santarém,Constância,Constância,Land,NC,,,0.0,,,701.0,,,False,False,False,,,0.0,,360.0,701.0,701.0,0.0
27500.0,Coimbra,Cantanhede,Cantanhede e Pocariça,Land,NC,,False,0.0,False,,11275.0,,,,,,,,,,,,,0.0
1800000.0,Lisboa,Torres Vedras,Carvoeira e Carmões,Farm,E,,False,2.0,True,1937.0,135000.0,305.0,,,,,5.0,,,,237.0,,,4.0
87000.0,Castelo Branco,Fundão,"Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo",Apartment,F,2nd Floor,False,0.0,False,1980.0,64.0,,,,,,2.0,,,,120.0,,,1.0
345000.0,Lisboa,Sintra,Queluz e Belas,Apartment,NC,,,1.0,,2024.0,113.0,,2024-09-18 16:17:10.280,False,True,False,4.0,3.0,0.0,,113.0,,,2.0
15000.0,Castelo Branco,Sertã,Sertã,Land,NC,,False,0.0,False,,4200.0,,,,,,,,,,,,,0.0
400000.0,Leiria,Marinha Grande,Marinha Grande,Land,NC,,,0.0,,,71.0,,,False,False,False,,2.0,0.0,,,71.0,,0.0
220000.0,Setúbal,Sines,Sines,House,E,,False,0.0,False,1950.0,100.0,,,,,,2.0,,,,61.0,,,2.0
330000.0,Braga,Vila Nova de Famalicão,Antas e Abade de Vermoim,Apartment,A+,3rd Floor,True,2.0,True,,129.0,183.0,,,,,3.0,,,,129.0,,,2.0
98900.0,Porto,Baião,Valadares,House,F,,,0.0,,1937.0,148.0,,2024-08-16 11:10:06.903,True,False,False,,4.0,2.0,,148.0,830.0,,2.0
60000.0,Braga,Póvoa de Lanhoso,Campos e Louredo,Land,NC,,False,0.0,False,,640.0,,,,,,,,,,,,,
545000.0,Aveiro,Aveiro,Esgueira,House,A+,,False,3.0,True,2023.0,322.0,265.0,,,,,4.0,,,,202.0,,,3.0
845000.0,Lisboa,Cascais,São Domingos de Rana,House,NC,,,1.0,,2024.0,225.0,,2024-09-20 11:06:10.677,False,False,True,4.0,3.0,1.0,New,190.0,272.0,,4.0
348000.0,Lisboa,Loures,Sacavém e Prior Velho,Apartment,A,,,0.0,,2024.0,90.0,,2024-08-22 14:26:19.767,False,True,False,3.0,2.0,2.0,,90.0,,90.0,2.0
469000.0,Lisboa,Sintra,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",House,C,,,0.0,,2016.0,154.0,,,False,False,False,4.0,3.0,0.0,,88.0,,,2.0
312900.0,Coimbra,Figueira da Foz,Buarcos e São Julião,Apartment,NC,5th Floor,True,1.0,True,2023.0,160.0,,,,,,4.0,,,,160.0,,,3.0
205000.0,Leiria,Pombal,"Guia, Ilha e Mata Mourisca",Apartment,A+,Ground Floor,True,1.0,True,,94.0,121.0,,,,,2.0,,,,94.0,,,2.0
110000.0,Porto,Felgueiras,Pinheiro,House,F,,,0.0,,1968.0,238.0,,2024-09-02 15:54:08.943,True,False,False,5.0,3.0,1.0,Reasonable,238.0,1380.0,,1.0
389937.0,Bragança,Bragança,Castro de Avelãs,Land,NC,,,0.0,,,20523.0,,,False,False,False,,,0.0,New,,20523.0,400.0,0.0
55500.0,Santarém,Torres Novas,Olaia e Paço,House,E,,False,0.0,False,1937.0,176.0,61.0,,,,,3.0,,,,56.0,,,1.0
540000.0,Porto,Matosinhos,São Mamede de Infesta e Senhora da Hora,House,B-,,False,2.0,True,1997.0,338.0,291.0,,,,,4.0,,,,266.0,,,3.0
540000.0,Porto,Porto,Ramalde,Apartment,NC,Ground Floor,True,2.0,True,,157.0,,,,,,3.0,,,,157.0,,,2.0
165000.0,Setúbal,Montijo,Pegões,House,E,,False,3.0,True,1977.0,5002.0,,,,,,2.0,,,,65.0,,,1.0
198000.0,Lisboa,Sintra,Rio de Mouro,Apartment,C,4th Floor,True,1.0,True,1999.0,71.0,82.0,,,,,2.0,,,,64.0,,,1.0
670000.0,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Apartment,NC,5th Floor,True,2.0,True,,86.0,244.0,,,,,2.0,,,,86.0,,,2.0
32000.0,Castelo Branco,Penamacor,Penamacor,Land,NC,,False,0.0,False,,28640.0,,,,,,,,,,,,,
1200000.0,Lisboa,Odivelas,Odivelas,House,NC,,True,3.0,True,,510.0,,,,,,4.0,,,,400.0,,,5.0
429000.0,Setúbal,Palmela,Pinhal Novo,Land,NC,,False,0.0,False,1978.0,15250.0,,,,,,,,,,,,,0.0
199000.0,Braga,Guimarães,Ponte,Land,NC,,,0.0,,,2950.0,,2024-09-20 11:05:17.207,False,False,False,,,,,,2950.0,,
93500.0,Évora,Alandroal,Santiago Maior,House,D,,False,3.0,True,1962.0,402.0,122.0,,,,,3.0,,,,117.0,,,2.0
360000.0,Setúbal,Setúbal,São Sebastião,Apartment,A,1st Floor,True,1.0,True,,139.0,139.0,,,,,2.0,,,,100.0,,,2.0
145000.0,Porto,Lousada,Nespereira e Casais,House,C,,False,1.0,True,1963.0,270.0,,,,,,2.0,,,,190.0,,,1.0
207000.0,Setúbal,Palmela,Palmela,Apartment,D,,,0.0,,1983.0,98.0,,,False,True,False,4.0,3.0,0.0,,98.0,,,2.0
66150.0,Castelo Branco,Penamacor,Penamacor,Farm,NC,,,0.0,,1988.0,33.0,,2024-02-19 18:08:53.757,False,False,False,,,0.0,,,8750.0,,0.0
455000.0,Lisboa,Loures,Loures,Apartment,D,,,0.0,,2011.0,147.0,,,True,True,False,4.0,3.0,0.0,,129.0,,,3.0
80000.0,Aveiro,Oliveira do Bairro,"Bustos, Troviscal e Mamarrosa",Land,NC,,False,0.0,False,,8100.0,,,,,,0.0,,,,8100.0,,,0.0
25000.0,Coimbra,Oliveira do Hospital,Ervedal e Vila Franca da Beira,Land,NC,,,0.0,,,12120.0,,,False,False,False,,,0.0,,,12120.0,,0.0
99000.0,Aveiro,Ovar,"Ovar, São João, Arada e São Vicente de Pereira Jusã",Land,NC,,,0.0,,,,,2023-11-27 12:12:39.990,False,False,False,,,0.0,,,980.0,,0.0
29900.0,Braga,Guimarães,"Souto Santa Maria, Souto São Salvador e Gondomar",Transfer of lease,NC,,False,0.0,False,,100.0,,,,,,,,,,,,,0.0
210000.0,Porto,Gondomar,Fânzeres e São Pedro da Cova,Apartment,A,1st Floor,True,1.0,True,,71.0,101.0,,,,,1.0,,,,60.0,,,1.0
75000.0,Bragança,Bragança,Samil,Land,NC,,,0.0,,,544.0,,,False,False,False,,,0.0,,,450.0,759.0,0.0
53000.0,Lisboa,Sintra,São João das Lampas e Terrugem,Land,NC,,,0.0,,,462.0,,,False,False,False,,,0.0,,462.0,462.0,462.0,0.0
216000.0,Setúbal,Palmela,Palmela,House,NC,,False,0.0,False,1950.0,97.0,,,,,,0.0,,,,87.0,,,0.0
108000.0,Faro,Portimão,Mexilhoeira Grande,Land,NC,,False,0.0,False,,221.0,,,,,,,,,,,,,0.0
130000.0,Évora,Vendas Novas,Vendas Novas,Apartment,D,Ground Floor,False,1.0,True,1992.0,67.0,105.0,,,,,1.0,,,,105.0,,,1.0
680000.0,Lisboa,Cascais,Cascais e Estoril,Apartment,A,,,0.0,,,77.0,,2024-10-16 16:59:39.287,False,True,False,,2.0,1.0,New,75.0,,,3.0
135000.0,Viana do Castelo,Vila Nova de Cerveira,Loivo,House,NC,,False,3.0,True,1950.0,2060.0,,,,,,3.0,,,,320.0,,,0.0
10000.0,Castelo Branco,Vila Velha de Ródão,Perais,Land,NC,,False,0.0,False,1986.0,840.0,,,,,,,,,,840.0,,,0.0
295000.0,Coimbra,Coimbra,"Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)",Apartment,D,,,0.0,,1948.0,125.0,,,False,False,False,5.0,4.0,0.0,Like new,100.0,,131.0,1.0
15000.0,Bragança,Torre de Moncorvo,Felgar e Souto da Velha,Land,NC,,False,0.0,False,,600.0,,,,,,,,,,,,,0.0
350000.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Apartment,E,3rd Floor,False,0.0,False,1989.0,90.0,,,,,,4.0,,,,90.0,,,4.0
109000.0,Braga,Braga,Braga (São José de São Lázaro e São João do Souto),Store,B,,False,0.0,False,1994.0,87.0,100.0,,,,,,,,,,,,2.0
23500.0,Guarda,Seia,Sameice e Santa Eulália,House,NC,Ground Floor,False,0.0,False,1937.0,85.0,65.0,,,,,1.0,,,,45.0,,,0.0
119000.0,Beja,Vidigueira,Vidigueira,House,E,,False,0.0,False,1970.0,165.0,,,,,,3.0,,,,177.0,,,2.0
333000.0,Setúbal,Almada,Charneca de Caparica e Sobreda,Apartment,D,2nd Floor,True,1.0,True,1999.0,500.0,156.0,,,,,3.0,,,,110.0,,,2.0
1950000.0,Porto,Felgueiras,Revinhade,Industrial,NC,,,0.0,,,5186.0,,,False,False,False,,,0.0,,,7040.0,,0.0
495000.0,Setúbal,Sesimbra,Quinta do Conde,Land,NC,,False,0.0,False,,389.0,,,,,,,,,,,,,0.0
215000.0,Porto,Valongo,Alfena,House,D,1st Floor,False,1.0,True,1983.0,154.0,283.0,,,,,2.0,,,,89.0,,,3.0
189500.0,Évora,Évora,Malagueira e Horta das Figueiras,Apartment,C,1st Floor,False,0.0,False,1995.0,96.0,,,,,,3.0,,,,96.0,,,1.0
1750000.0,Lisboa,Cascais,Alcabideche,House,A,,False,3.0,True,2023.0,383.0,,,,,,4.0,,,,191.0,,,8.0
14500.0,Guarda,Pinhel,Pínzio,House,NC,,False,0.0,False,1980.0,49.0,49.0,,,,,2.0,,,,49.0,,,1.0
125000.0,Lisboa,Torres Vedras,Ponte do Rol,Land,NC,,False,2.0,True,,641.0,,,,,,,,,,641.0,,,0.0
880000.0,Lisboa,Cascais,Cascais e Estoril,Apartment,B-,,,0.0,,2024.0,137.0,,2024-08-21 16:03:25.247,False,True,False,,2.0,2.0,,137.0,,,2.0
499000.0,Porto,Matosinhos,Matosinhos e Leça da Palmeira,Apartment,NC,5th Floor,True,1.0,True,1995.0,134.0,151.0,,,,,4.0,,,,134.0,,,2.0
450000.0,Lisboa,Azambuja,Vila Nova da Rainha,Farm,C,,False,2.0,True,2010.0,11400.0,314.0,,,,,4.0,,,,160.0,,,4.0
753000.0,Setúbal,Almada,Caparica e Trafaria,House,A,,False,1.0,True,1987.0,350.0,328.0,,,,,5.0,,,,161.0,,,4.0
184000.0,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Apartment,C,,,0.0,,1975.0,81.0,,,True,False,False,,3.0,1.0,Good condition,95.0,,,2.0
675000.0,Lisboa,Lisboa,Santa Maria Maior,Apartment,G,4th Floor,False,0.0,False,1988.0,120.0,,,,,,5.0,,,,108.0,,,1.0
1175000.0,Leiria,Alcobaça,Aljubarrota,Farm,F,,,0.0,,2021.0,20721.0,,2024-08-05 13:12:45.280,False,False,False,,,,Like new,,,,
199000.0,Porto,Maia,Nogueira e Silva Escura,House,NC,,,1.0,,1937.0,223.0,,2024-06-28 09:16:51.613,False,False,False,,3.0,0.0,Needs renovation,172.0,1392.0,,1.0
49900.0,Lisboa,Sintra,São João das Lampas e Terrugem,Land,NC,,,0.0,,,5106.0,,,False,False,False,,,0.0,,5106.0,5106.0,5106.0,0.0
17000.0,Castelo Branco,Castelo Branco,Alcains,Store,C,,False,0.0,False,,39.0,,,,,,,,,,,,,0.0
198000.0,Santarém,Entroncamento,Nossa Senhora de Fátima,House,D,,False,0.0,False,2005.0,236.0,170.0,,,,,3.0,,,,91.0,,,2.0
59000.0,Braga,Vieira do Minho,Vieira do Minho,Store,D,Ground Floor,False,0.0,False,,75.0,,,,,,,,,,101.0,,,1.0
98000.0,Braga,Braga,São Vicente,Store,C,Ground Floor,False,0.0,False,1995.0,182.0,,,,,,,,,,,,,
515000.0,Porto,Vila Nova de Gaia,Canidelo,Apartment,NC,,,1.0,,,96.0,,2024-06-27 20:22:06.203,False,True,False,,2.0,,,96.0,,,2.0
20000.0,Faro,Loulé,Quarteira,Apartment,NC,,,0.0,,1988.0,150.0,,2024-08-19 16:11:16.490,False,True,False,3.0,2.0,0.0,Good condition,110.0,,,2.0
320000.0,Lisboa,Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Apartment,D,,,0.0,,1980.0,120.0,,2024-08-23 16:42:36.243,False,True,False,,3.0,0.0,,100.0,,,2.0
795000.0,Lisboa,Sintra,São João das Lampas e Terrugem,Land,NC,,,0.0,,,40520.0,,,False,False,False,,,0.0,,40520.0,40520.0,40520.0,0.0
335000.0,Lisboa,Amadora,Águas Livres,Apartment,B-,,,1.0,,1989.0,196.0,,2024-02-21 18:07:36.963,False,True,False,8.0,7.0,2.0,Good condition,172.0,,,2.0
490000.0,Braga,Celorico de Basto,Canedo de Basto e Corgo,Farm,NC,,,0.0,,1937.0,110.0,,2024-05-27 17:13:47.433,False,False,False,3.0,2.0,,,110.0,38820.0,,1.0
646000.0,Setúbal,Barreiro,Barreiro e Lavradio,Apartment,A+,,,1.0,,,152.0,,2024-03-26 17:22:35.423,False,True,False,,3.0,,New,128.0,,192.7,
5500.0,Porto,Baião,Gove,Land,NC,,,0.0,,1983.0,7000.0,,,False,False,False,,0.0,0.0,,7000.0,7000.0,7000.0,0.0
439000.0,Lisboa,Sintra,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",House,E,,,0.0,,1994.0,256.0,,,True,False,False,,3.0,3.0,Good condition,256.0,186.0,256.0,3.0
105000.0,Coimbra,Coimbra,"Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)",Store,B-,,,0.0,,1950.0,58.0,,,False,False,False,2.0,,2.0,Used,58.0,58.0,58.55,2.0
46000.0,Castelo Branco,Castelo Branco,Castelo Branco,Farm,NC,,,0.0,,2000.0,2760.0,,,False,False,False,0.0,0.0,0.0,New,2760.0,2760.0,,0.0
110000.0,Leiria,Peniche,Ferrel,Land,NC,,False,0.0,False,,187.0,,,,,,,,,,,,,0.0
349200.0,Lisboa,Oeiras,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Store,A,,False,1.0,True,,95.0,,,,,,,,,,,,,0.0
328500.0,Porto,Matosinhos,"Custóias, Leça do Balio e Guifões",House,NC,,False,3.0,True,,560.0,404.0,,,,,3.0,,,,354.0,,,6.0
180000.0,Aveiro,Oliveira do Bairro,Oiã,House,NC,,,0.0,,1975.0,90.0,,2023-08-29 15:19:08.913,True,False,False,,4.0,2.0,,195.0,750.0,195.0,2.0
40000.0,Aveiro,Águeda,Fermentelos,Land,NC,,,0.0,,,1499.0,,,False,False,False,,,0.0,,,1499.0,,0.0
26500.0,Lisboa,Sintra,Queluz e Belas,Garage,E,Basement Level,True,1.0,True,1995.0,15.0,,,,,,,,,,15.0,,,
10000.0,Coimbra,Condeixa-a-Nova,Vila Seca e Bem da Fé,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,1820.0,,0.0
118000.0,Bragança,Vimioso,Argozelo,House,F,,False,0.0,False,1983.0,50.0,200.0,,,,,5.0,,,,150.0,,,2.0
173000.0,Aveiro,Oliveira de Azeméis,Loureiro,Land,NC,,False,0.0,False,,3000.0,3000.0,,,,,,,,,3000.0,,,0.0
228500.0,Lisboa,Sintra,Rio de Mouro,Apartment,C,,,0.0,,1996.0,104.0,,,False,False,False,3.0,2.0,0.0,Good condition,98.0,,116.1,1.0
390000.0,Lisboa,Lisboa,Arroios,Apartment,NC,Ground Floor,False,0.0,False,1937.0,126.0,77.0,,,,,2.0,,,,77.0,,,1.0
635000.0,Lisboa,Lisboa,Olivais,Apartment,A+,1st Floor,True,2.0,True,2023.0,138.0,,,,,,3.0,,,,126.0,,,3.0
370000.0,Lisboa,Lisboa,Lumiar,Apartment,E,1st Floor,False,0.0,False,1996.0,102.0,,,,,,3.0,,,,102.0,,,1.0
225000.0,Braga,Guimarães,Conde e Gandarela,House,B-,1st Floor,False,1.0,True,2013.0,190.0,,,,,,3.0,,,,190.0,,,3.0
578340.0,Lisboa,Oeiras,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Apartment,A,9th Floor,True,2.0,True,,98.0,129.0,,,,,2.0,,,,98.0,,,3.0
79500.0,Castelo Branco,Fundão,Fatela,House,E,,,0.0,,1970.0,133.0,,2024-10-16 15:59:39.027,False,False,False,6.0,4.0,1.0,Good condition,133.0,86.0,197.1,3.0
45500.0,Porto,Felgueiras,Idães,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,522.0,,0.0
45000.0,Aveiro,Oliveira do Bairro,Oliveira do Bairro,Land,NC,,,0.0,,,,,2023-12-19 17:27:06.600,False,False,False,,,0.0,,,1948.0,,0.0
759000.0,Lisboa,Lisboa,Santa Maria Maior,Apartment,D,,,0.0,,1950.0,120.0,,,False,False,False,5.0,4.0,0.0,Good condition,108.0,,,1.0
170000.0,Aveiro,Castelo de Paiva,Sobrado e Bairros,Apartment,B,,,1.0,,2024.0,79.0,,,False,True,False,,2.0,0.0,New,79.0,,89.66,0.0
450000.0,Castelo Branco,Covilhã,Tortosendo,House,A+,,,0.0,,2024.0,600.0,,2024-01-19 16:02:34.417,True,False,False,,4.0,1.0,,600.0,935.0,600.0,5.0
415000.0,Leiria,Caldas da Rainha,Tornada e Salir do Porto,Land,NC,,,0.0,,1957.0,3481.0,,,False,False,False,,,0.0,,3481.0,3481.0,3481.0,0.0
7800000.0,Lisboa,Sintra,Colares,Farm,D,,False,3.0,True,,14736.0,717.0,,,,,9.0,,,,,,,10.0
17500.0,Lisboa,Azambuja,"Manique do Intendente, Vila Nova de São Pedro e Maçussa",Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,728.0,,0.0
42500.0,Porto,Marco de Canaveses,Vila Boa do Bispo,Land,NC,,,0.0,,,798.0,,,False,False,False,,,0.0,,,798.0,,0.0
179500.0,Setúbal,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",House,C,,False,0.0,False,1951.0,52.0,,,,,,3.0,,,,39.0,,,1.0
295000.0,Faro,Loulé,Quarteira,Apartment,C,,,0.0,,1991.0,83.0,,2024-04-22 16:48:33.953,True,True,False,3.0,2.0,0.0,Good condition,83.0,1749.0,117.0,1.0
395000.0,Faro,Loulé,São Sebastião,House,NC,,False,3.0,True,1937.0,8017.0,121.0,,,,,2.0,,,,121.0,,,2.0
220000.0,Porto,Lousada,Nespereira e Casais,Apartment,A,,,1.0,,2024.0,147.0,,,False,True,False,,3.0,3.0,,147.0,,,3.0
77000.0,Aveiro,Arouca,Fermedo,Farm,NC,,False,0.0,False,,8850.0,,,,,,,,,,300.0,,,0.0
70000.0,Lisboa,Vila Franca de Xira,Vialonga,Land,NC,,False,0.0,False,,294.0,,,,,,,,,,,,,0.0
319000.0,Porto,Santo Tirso,Carreira e Refojos de Riba de Ave,House,NC,,False,3.0,True,,639.0,348.0,,,,,4.0,,,,161.0,,,3.0
385000.0,Lisboa,Lisboa,Santa Maria Maior,Apartment,D,2nd Floor,False,0.0,False,,54.0,,,,,,2.0,,,,50.0,,,1.0
35000.0,Santarém,Tomar,Sabacheira,House,NC,,,0.0,,1937.0,27.0,,,False,False,False,,0.0,0.0,,27.0,1017.0,27.0,0.0
14900.0,Aveiro,Aveiro,Glória e Vera Cruz,Garage,NC,,,0.0,,1991.0,24.0,,2023-11-21 16:20:44.410,False,False,False,0.0,0.0,0.0,,24.0,24.0,,0.0
